,name,subway,시도,시군구,읍면동,coord,sub_count,sub_list,bus_count,bus_list
3631,서울항공비즈니스고등학교,0,서울특별시,강서구,방화1동,"(126.81664778755, 37.5691572962)",1,"[(126.8163825, 37.5673515)]",6,"[(126.8191840802, 37.5680839545), (126.8191900712, 37.5678280658), (126.81664778755, 37.5691572962), (126.8173170232, 37.5676003165), (126.8164963599, 37.5669218583), (126.817353, 37.567513)]"
3632,서울혁신파크,0,서울특별시,은평구,녹번동,"(126.9333664441, 37.6064800679)",0,[],3,"[(126.9333664441, 37.6064800679), (126.9321592077, 37.6072690744), (126.9336293599, 37.6061541377)]"
3633,서울현대요양병원,0,서울특별시,강동구,천호2동,"(127.12473286205, 37.5425146612)",0,[],3,"[(127.12473286205, 37.5425146612), (127.12384999045, 37.54009300685), (127.1254162523, 37.5408934095)]"
3634,서울호서전문학교.등촌주공3단지아파트,0,서울특별시,강서구,등촌3동,"(126.8396163139, 37.56279870355)",0,[],4,"[(126.8402156081, 37.5646636145), (126.8388363519, 37.5601951719), (126.8396163139, 37.56279870355), (126.840232155, 37.5644611046)]"
3635,서울화력발전소입구,0,서울특별시,마포구,합정동,"(126.91748154135, 37.54808205145)",0,[],3,"[(126.91751340665, 37.54542287085), (126.91748154135, 37.54808205145), (126.9181734865, 37.5475920599)]"
3636,서울화양초등학교,0,서울특별시,광진구,화양동,"(127.072338809, 37.5437450496)",0,[],2,"[(127.0715617177, 37.5420823612), (127.072338809, 37.5437450496)]"
3637,서울효사랑병원,0,서울특별시,성동구,성수2가3동,"(127.0634967603, 37.5414753319)",0,[],5,"[(127.0625863865, 37.5395403468), (127.0634967603, 37.5414753319), (127.06320388886668, 37.54279549606667), (127.0642979313, 37.5428770679), (127.0642255116, 37.5424404892)]"
3638,서원동문화교앞,0,서울특별시,관악구,서원동,"(126.93267054655, 37.47818373675)",0,[],5,"[(126.9305936474, 37.4784516008), (126.9298667363, 37.47892651025), (126.93267054655, 37.47818373675), (126.9344540448, 37.4778015296), (126.9303339996, 37.4773834603)]"
3639,서원동승리교앞,0,서울특별시,관악구,서원동,"(126.9298311017, 37.4816008788)",0,[],8,"[(126.9291151392, 37.4820298241), (126.9298667363, 37.47892651025), (126.9284015569, 37.4823540988), (126.9280884324, 37.4794663507), (126.9298311017, 37.4816008788), (126.9298337133, 37.482345635200005), (126.929817313, 37.4833175217), (126.9290200406, 37.4840554178)]"
3640,서원마을,0,서울특별시,강동구,암사3동,"(127.1331099599, 37.5637465834)",0,[],1,"[(127.1331099599, 37.5637465834)]"
3641,서원아파트,0,서울특별시,도봉구,도봉2동,"(127.0465761218, 37.6717035216)",0,[],6,"[(127.0462284169, 37.669174235625), (127.046959395, 37.674079635425), (127.0460452689, 37.67086988575), (127.045045195, 37.6711651158), (127.0465761218, 37.6717035216), (127.04419200705, 37.6730785187)]"
3642,서이초등학교,0,서울특별시,서초구,서초2동,"(127.0268531717, 37.4911679245)",0,[],9,"[(127.02876492005, 37.4926381901), (127.0260101962, 37.4930163269), (127.0263714462, 37.4924533541), (127.0276681292, 37.4894036716), (127.0268531717, 37.4911679245), (127.0253890195, 37.4916206811), (127.0256283107, 37.4916097852), (127.0255496495, 37.4916731875), (127.0275904486, 37.4898272611)]"
3643,서일대학교,0,서울특별시,중랑구,면목제3.8동,"(127.09672085435, 37.5893888327)",0,[],8,"[(127.09908443585, 37.58856305775), (127.09423657005, 37.5879286366), (127.0942024667, 37.5878378611), (127.0981688461, 37.5918210011), (127.0943579581, 37.5877767134), (127.09672085435, 37.5893888327), (127.0977234781, 37.5912878418), (127.09631366565, 37.59025750245)]"
3644,서일빌딩,0,서울특별시,마포구,합정동,"(126.91597457405, 37.54550653335)",0,[],5,"[(126.9127287859, 37.54567534505), (126.91751340665, 37.54542287085), (126.91597457405, 37.54550653335), (126.9142502199, 37.5456423204), (126.9141612617, 37.5455545482)]"
3645,서일초등학교,0,서울특별시,서초구,서초1동,"(127.0212071617, 37.48630934095)",0,[],2,"[(127.0212071617, 37.48630934095), (127.0238598367, 37.4872039921)]"
3646,서초1동사무소,0,서울특별시,서초구,서초1동,"(127.0196535904, 37.4903486546)",0,[],11,"[(127.020838161, 37.4904269576), (127.016712207, 37.4916267279), (127.0207951435, 37.4922125674), (127.0196535904, 37.4903486546), (127.01886082225, 37.489577278), (127.0211892004, 37.4902399015), (127.0213662544, 37.4905140641), (127.0215401, 37.4898332), (127.0215401, 37.4898332), (127.0215401, 37.4898332), (127.0215401, 37.4898332)]"
3647,서초1동주민센터,0,서울특별시,서초구,서초1동,"(127.01886082225, 37.489577278)",0,[],12,"[(127.020838161, 37.4904269576), (127.016712207, 37.4916267279), (127.0162016636, 37.4887641954), (127.0163947036, 37.4889091699), (127.0196535904, 37.4903486546), (127.01886082225, 37.489577278), (127.0211892004, 37.4902399015), (127.0213662544, 37.4905140641), (127.0215401, 37.4898332), (127.0215401, 37.4898332), (127.0215401, 37.4898332), (127.0215401, 37.4898332)]"
3648,서초2동주민센터,0,서울특별시,서초구,서초2동,"(127.0253890195, 37.4916206811)",0,[],7,"[(127.0260101962, 37.4930163269), (127.0263714462, 37.4924533541), (127.0268531717, 37.4911679245), (127.0253890195, 37.4916206811), (127.0256283107, 37.4916097852), (127.0255496495, 37.4916731875), (127.0275904486, 37.4898272611)]"
3649,서초2동주민센터서이초등학교,0,서울특별시,서초구,서초2동,"(127.0256283107, 37.4916097852)",0,[],8,"[(127.02876492005, 37.4926381901), (127.0260101962, 37.4930163269), (127.0263714462, 37.4924533541), (127.0268531717, 37.4911679245), (127.0253890195, 37.4916206811), (127.0256283107, 37.4916097852), (127.0255496495, 37.4916731875), (127.0275904486, 37.4898272611)]"
3650,서초3동주민센터,0,서울특별시,서초구,서초3동,"(127.01184575755, 37.4831715276)",0,[],7,"[(127.0142415341, 37.4846572778), (127.0121304421, 37.4823226427), (127.0144161089, 37.4846904158), (127.01184575755, 37.4831715276), (127.0108248055, 37.485384919), (127.0105605243, 37.4854983218), (127.0086695522, 37.48350309645)]"
3651,서초경찰서,0,서울특별시,서초구,서초3동,"(127.0058991551, 37.4956521739)",0,[],5,"[(127.0045250991, 37.4979562272), (127.0062917917, 37.4944859163), (127.0063907898, 37.4946605227), (127.0063341369, 37.494401214), (127.0058991551, 37.4956521739)]"
3652,서초고후문,0,서울특별시,서초구,서초3동,"(127.0045961693, 37.48932320685)",0,[],1,"[(127.0045961693, 37.48932320685)]"
3653,서초구립반포도서관.반포리체,0,서울특별시,서초구,반포1동,"(127.012454257, 37.5027370819)",1,"[(127.0138138, 37.5044041)]",7,"[(127.01205205955, 37.5005485722), (127.0145893434, 37.5021335818), (127.01408185385, 37.50242314585), (127.01174964136668, 37.501546267133335), (127.0147427044, 37.50439174025), (127.0115250322, 37.5027788588), (127.012454257, 37.5027370819)]"
3654,서초구민체육센터,0,서울특별시,서초구,반포2동,"(126.9903038572, 37.4982440718)",0,[],8,"[(126.9925975896, 37.4982048696), (126.9873767741, 37.4976025464), (126.9880596891, 37.4980973518), (126.9882455005, 37.4963131174), (126.9916891406, 37.4978558494), (126.9903038572, 37.4982440718), (126.99085062775, 37.4980527054), (126.993378961, 37.4979482085)]"
3655,서초구민체육센터.심산문화센터,0,서울특별시,서초구,반포4동,"(126.99085062775, 37.4980527054)",0,[],6,"[(126.9925975896, 37.4982048696), (126.9880596891, 37.4980973518), (126.9916891406, 37.4978558494), (126.9903038572, 37.4982440718), (126.99085062775, 37.4980527054), (126.993378961, 37.4979482085)]"
3656,서초구청,0,서울특별시,서초구,서초2동,"(127.03139544266666, 37.4841578784)",1,"[(127.0333843, 37.4847785)]",3,"[(127.03139544266666, 37.4841578784), (127.030606995, 37.4841618495), (127.0305036887, 37.4839745605)]"
3657,서초구청맞은편,0,서울특별시,서초구,서초2동,"(127.030606995, 37.4841618495)",1,"[(127.0333843, 37.4847785)]",3,"[(127.03139544266666, 37.4841578784), (127.030606995, 37.4841618495), (127.0305036887, 37.4839745605)]"
3658,서초더샵포레,0,서울특별시,서초구,내곡동,"(127.06385260675, 37.4544968199)",0,[],4,"[(127.06385260675, 37.4544968199), (127.0630129736, 37.4554507343), (127.0629086483, 37.4559441547), (127.06151252495, 37.45437173455)]"
3659,서초동무지개아파트,0,서울특별시,서초구,서초2동,"(127.0263013336, 37.48790968965)",0,[],6,"[(127.0265405669, 37.4880533432), (127.0276681292, 37.4894036716), (127.0263013336, 37.48790968965), (127.0290421359, 37.48668314835), (127.0275904486, 37.4898272611), (127.0238598367, 37.4872039921)]"
3660,서초동삼성아파트,0,서울특별시,서초구,서초3동,"(127.0091987966, 37.48858658995)",0,[],4,"[(127.0091987966, 37.48858658995), (127.0080245378, 37.4908473102), (127.0102265058, 37.4861915706), (127.009066, 37.488524)]"
3661,서초동신동아아파트,0,서울특별시,서초구,서초2동,"(127.0255496495, 37.4916731875)",0,[],7,"[(127.0260101962, 37.4930163269), (127.0263714462, 37.4924533541), (127.0268531717, 37.4911679245), (127.0253890195, 37.4916206811), (127.0256283107, 37.4916097852), (127.0255496495, 37.4916731875), (127.0275904486, 37.4898272611)]"
3662,서초동예술의전당,0,서울특별시,서초구,서초3동,"(127.0114758908, 37.4801884218)",0,[],5,"[(127.0121304421, 37.4823226427), (127.0114758908, 37.4801884218), (127.0107263624, 37.4796088883), (127.009111162, 37.4787981106), (127.01355473183332, 37.48076932986667)]"
3663,서초동유원아파트,0,서울특별시,서초구,서초1동,"(127.019943145, 37.495560321)",1,"[(127.017338, 37.4948744)]",6,"[(127.019943145, 37.495560321), (127.0228061159, 37.4965167257), (127.0203557244, 37.4974235943), (127.0197030227, 37.4961359946), (127.0213171919, 37.4932912332), (127.0187712425, 37.4955335177)]"
3664,서초동진흥아파트,0,서울특별시,서초구,서초4동,"(127.0228061159, 37.4965167257)",0,[],5,"[(127.0246553297, 37.49573528236667), (127.019943145, 37.495560321), (127.0228061159, 37.4965167257), (127.0203557244, 37.4974235943), (127.0197030227, 37.4961359946)]"
3665,서초래미안아파트남문,0,서울특별시,서초구,서초4동,"(127.0203557244, 37.4974235943)",0,[],5,"[(127.019943145, 37.495560321), (127.0228061159, 37.4965167257), (127.0203557244, 37.4974235943), (127.0197030227, 37.4961359946), (127.0187712425, 37.4955335177)]"
3666,서초래미안아파트정문,0,서울특별시,서초구,서초4동,"(127.0187846092, 37.5003793393)",0,[],4,"[(127.0160058585, 37.5014906841), (127.0170378334, 37.500994342), (127.0187846092, 37.5003793393), (127.0180343723, 37.5006434466)]"
3667,서초롯데캐슬프레지던트아파트,0,서울특별시,서초구,서초4동,"(127.0197030227, 37.4961359946)",1,"[(127.017338, 37.4948744)]",5,"[(127.019943145, 37.495560321), (127.0228061159, 37.4965167257), (127.0203557244, 37.4974235943), (127.0197030227, 37.4961359946), (127.0187712425, 37.4955335177)]"
3668,서초문화예술정보학교,0,서울특별시,서초구,서초2동,"(127.0321452121, 37.4880652076)",0,[],6,"[(127.03098674458002, 37.48831369529999), (127.0326346946, 37.4876725875), (127.0336179532, 37.4902213495), (127.0328242537, 37.4898571007), (127.0321452121, 37.4880652076), (127.0321697401, 37.4880201349)]"
3669,서초문화예술정보학교.강남연세샘치과,0,서울특별시,서초구,서초2동,"(127.0321697401, 37.4880201349)",0,[],6,"[(127.03098674458002, 37.48831369529999), (127.0326346946, 37.4876725875), (127.0336179532, 37.4902213495), (127.0328242537, 37.4898571007), (127.0321452121, 37.4880652076), (127.0321697401, 37.4880201349)]"
3670,서초문화예술정보학교후문,0,서울특별시,서초구,서초2동,"(127.0290421359, 37.48668314835)",0,[],4,"[(127.0265405669, 37.4880533432), (127.03098674458002, 37.48831369529999), (127.0263013336, 37.48790968965), (127.0290421359, 37.48668314835)]"
3671,서초성당,0,서울특별시,서초구,서초1동,"(127.0213171919, 37.4932912332)",0,[],3,"[(127.0207951435, 37.4922125674), (127.019943145, 37.495560321), (127.0213171919, 37.4932912332)]"
3672,서초아트자이아파트,0,서울특별시,서초구,서초3동,"(127.0108248055, 37.485384919)",0,[],5,"[(127.01184575755, 37.4831715276), (127.0108248055, 37.485384919), (127.0102265058, 37.4861915706), (127.0105605243, 37.4854983218), (127.0086695522, 37.48350309645)]"
3673,서초에코리치아파트,0,서울특별시,서초구,양재1동,"(127.0150486952, 37.4567796296)",0,[],4,"[(127.0150486952, 37.4567796296), (127.01777028494, 37.45759152976), (127.01349913765, 37.45744850715), (127.0134185, 37.4564152)]"
3674,서초역.3번출구,0,서울특별시,서초구,서초3동,"(127.007896941, 37.4911171449)",0,[],8,"[(127.0065170038, 37.491553052), (127.007896941, 37.4911171449), (127.0072658333, 37.4928824468), (127.0086430991, 37.4920474755), (127.0080558712, 37.4912723126), (127.0080245378, 37.4908473102), (127.0067758236, 37.4914936681), (127.007688, 37.49184)]"
3675,서초역.서울중앙지법등기국,0,서울특별시,서초구,서초3동,"(127.0072658333, 37.4928824468)",1,"[(127.0105772, 37.49279720000001)]",11,"[(127.0062917917, 37.4944859163), (127.0065170038, 37.491553052), (127.0063907898, 37.4946605227), (127.0063341369, 37.494401214), (127.007896941, 37.4911171449), (127.0072658333, 37.4928824468), (127.0086430991, 37.4920474755), (127.0080558712, 37.4912723126), (127.0080245378, 37.4908473102), (127.0067758236, 37.4914936681), (127.007688, 37.49184)]"
3676,서초역1번출구,0,서울특별시,서초구,서초3동,"(127.0086430991, 37.4920474755)",1,"[(127.0105772, 37.49279720000001)]",8,"[(127.0065170038, 37.491553052), (127.007896941, 37.4911171449), (127.0072658333, 37.4928824468), (127.0086430991, 37.4920474755), (127.0080558712, 37.4912723126), (127.0080245378, 37.4908473102), (127.0067758236, 37.4914936681), (127.007688, 37.49184)]"
3677,서초역2번출구,0,서울특별시,서초구,서초3동,"(127.0080558712, 37.4912723126)",1,"[(127.0105772, 37.49279720000001)]",8,"[(127.0065170038, 37.491553052), (127.007896941, 37.4911171449), (127.0072658333, 37.4928824468), (127.0086430991, 37.4920474755), (127.0080558712, 37.4912723126), (127.0080245378, 37.4908473102), (127.0067758236, 37.4914936681), (127.007688, 37.49184)]"
3678,서초역3번출구,0,서울특별시,서초구,서초3동,"(127.0080245378, 37.4908473102)",0,[],10,"[(127.0065170038, 37.491553052), (127.0091987966, 37.48858658995), (127.007896941, 37.4911171449), (127.0072658333, 37.4928824468), (127.0086430991, 37.4920474755), (127.0080558712, 37.4912723126), (127.0080245378, 37.4908473102), (127.0067758236, 37.4914936681), (127.009066, 37.488524), (127.007688, 37.49184)]"
3679,서초역4번출구,0,서울특별시,서초구,서초3동,"(127.0067758236, 37.4914936681)",0,[],8,"[(127.0065170038, 37.491553052), (127.007896941, 37.4911171449), (127.0072658333, 37.4928824468), (127.0086430991, 37.4920474755), (127.0080558712, 37.4912723126), (127.0080245378, 37.4908473102), (127.0067758236, 37.4914936681), (127.007688, 37.49184)]"
3680,서초우성1차아파트,0,서울특별시,서초구,서초2동,"(127.0275904486, 37.4898272611)",0,[],9,"[(127.0265405669, 37.4880533432), (127.0276681292, 37.4894036716), (127.0268531717, 37.4911679245), (127.0253890195, 37.4916206811), (127.0256283107, 37.4916097852), (127.0263013336, 37.48790968965), (127.0255496495, 37.4916731875), (127.0275904486, 37.4898272611), (127.0305252, 37.4904509)]"
3681,서초유스센터,0,서울특별시,서초구,서초3동,"(127.0102265058, 37.4861915706)",0,[],5,"[(127.0091987966, 37.48858658995), (127.0108248055, 37.485384919), (127.0102265058, 37.4861915706), (127.0105605243, 37.4854983218), (127.009066, 37.488524)]"
3682,서초유스센터.서초아트자이,0,서울특별시,서초구,서초3동,"(127.0105605243, 37.4854983218)",0,[],5,"[(127.01184575755, 37.4831715276), (127.0108248055, 37.485384919), (127.0102265058, 37.4861915706), (127.0105605243, 37.4854983218), (127.0086695522, 37.48350309645)]"
3683,서초종합체육관,0,서울특별시,서초구,양재2동,"(127.041494374, 37.4585004565)",0,[],2,"[(127.041494374, 37.4585004565), (127.0390224473, 37.4582592768)]"
3684,서초중학교,0,서울특별시,서초구,서초3동,"(127.0086695522, 37.48350309645)",0,[],4,"[(127.01184575755, 37.4831715276), (127.0108248055, 37.485384919), (127.0105605243, 37.4854983218), (127.0086695522, 37.48350309645)]"
3685,서초포레스타2단지 앞,0,서울특별시,서초구,내곡동,"(127.0630129736, 37.4554507343)",0,[],4,"[(127.06385260675, 37.4544968199), (127.0630129736, 37.4554507343), (127.0629086483, 37.4559441547), (127.06151252495, 37.45437173455)]"
3686,서초포레스타3단지정문,0,서울특별시,서초구,내곡동,"(127.059441148, 37.45538564525)",0,[],4,"[(127.059441148, 37.45538564525), (127.0594290835, 37.453643127), (127.06009811075, 37.45706220485), (127.06151252495, 37.45437173455)]"
